Id,SalePrice
1461,116217.467283
1462,153256.267988
1463,186310.095389
1464,187468.2003
1465,189619.60202
1466,175199.911655
1467,175207.156672
1468,170183.36876
1469,182890.591044
1470,123018.428185
1471,171120.818106
1472,93773.5248527
1473,97114.6774049
1474,147975.01114
1475,120307.905622
1476,391828.88503
1477,253896.398495
1478,300869.41716
1479,290732.710309
1480,466729.390724
1481,347775.297405
1482,216562.686486
1483,173168.945061
1484,165009.015086
1485,184902.678914
1486,186590.395899
1487,324958.183162
1488,238022.5942
1489,193377.431552
1490,230403.257966
1491,189855.564179
1492,97966.5667012
1493,180380.761682
1494,293289.630329
1495,289617.517979
1496,241291.214548
1497,172753.249338
1498,165784.468224
1499,155461.943536
1500,161480.107767
1501,170941.824427
1502,160549.560253
1503,305497.132659
1504,240148.865212
1505,232140.495027
1506,188037.608388
1507,251053.997738
1508,213738.833925
1509,168959.527128
1510,153862.263134
1511,146673.608683
1512,159686.416945
1513,140585.014232
1514,151639.448666
1515,173686.418877
1516,154250.907297
1517,152046.591142
1518,134633.465077
1519,201126.726376
1520,139132.767254
1521,132897.622137
1522,166098.895503
1523,121299.726825
1524,127799.232409
1525,119411.963845
1526,138932.006165
1527,99915.3538396
1528,125646.201328
1529,146857.949068
1530,160994.181633
1531,131960.827792
1532,101044.459413
1533,140005.457895
1534,126018.844139
1535,143042.605018
1536,120901.781436
1537,73532.1100456
1538,150121.880124
1539,173180.954436
1540,100065.261516
1541,143862.329597
1542,129929.120799
1543,172618.435768
1544,75004.3424677
1545,120612.790464
1546,141223.31402
1547,126328.577792
1548,130952.961316
1549,106807.75182
1550,145566.330253
1551,111097.680209
1552,147830.830119
1553,142923.37516
1554,121538.312474
1555,180043.791042
1556,104386.722401
1557,111314.232748
1558,107922.311862
1559,101994.022351
1560,133810.335577
1561,130370.36798
1562,133254.071273
1563,130002.960471
1564,157387.522912
1565,151405.442266
1566,248393.466517
1567,74226.6262199
1568,220168.835981
1569,134540.194879
1570,132199.141229
1571,122200.745385
1572,143114.80601
1573,222532.657103
1574,120167.96375
1575,204675.102233
1576,217841.665392
1577,182975.553193
1578,148913.929224
1579,140278.49583
1580,194858.543969
1581,154128.443214
1582,131217.78503
1583,308058.966977
1584,226283.049384
1585,142044.492855
1586,70285.7699249
1587,104074.333158
1588,143172.665365
1589,104192.381116
1590,129536.775059
1591,104003.591307
1592,119219.164497
1593,125307.460651
1594,134183.534523
1595,122522.945877
1596,248724.403139
1597,175170.715681
1598,185359.939841
1599,153911.071328
1600,159053.048141
1601,75055.0008616
1602,109455.729499
1603,92067.9579173
1604,269202.65073
1605,222911.442523
1606,163678.227234
1607,171043.663427
1608,219262.596814
1609,192527.567841
1610,165825.830405
1611,155456.263477
1612,166561.997687
1613,159585.598095
1614,125035.851989
1615,88734.7791797
1616,77821.8172774
1617,87885.2039307
1618,121034.603424
1619,140432.314326
1620,146567.183317
1621,138531.78784
1622,141271.689562
1623,243263.335863
1624,214283.637413
1625,125424.59728
1626,166812.813876
1627,181848.488558
1628,280124.687674
1629,173102.929315
1630,343780.167087
1631,233950.035203
1632,249048.067881
1633,165153.397474
1634,187125.933344
1635,179700.346586
1636,155927.573692
1637,197213.69529
1638,206052.443615
1639,180524.857316
1640,247863.355311
1641,169962.719555
1642,229429.970823
1643,236645.262177
1644,230793.495804
1645,183031.861601
1646,164701.624175
1647,163506.795256
1648,137403.111869
1649,140534.453159
1650,121482.851397
1651,118302.612627
1652,102454.294458
1653,100724.860742
1654,148535.237046
1655,147087.100693
1656,147278.939718
1657,152258.253189
1658,149019.398318
1659,120754.530027
1660,151820.932722
1661,470399.583724
1662,393957.599354
1663,383538.395735
1664,485538.219361
1665,289052.392442
1666,297315.087396
1667,400378.238806
1668,312794.547575
1669,321543.079653
1670,339588.294894
1671,249132.979583
1672,453296.808249
1673,295832.668451
1674,242625.979503
1675,185263.202767
1676,195873.882715
1677,216354.945913
1678,488586.4415
1679,415905.25169
1680,350028.157357
1681,238037.383676
1682,291507.851172
1683,181146.825628
1684,173401.216975
1685,168904.285291
1686,172743.466344
1687,170520.036941
1688,187494.764977
1689,186208.353038
1690,185618.585383
1691,182954.965905
1692,265191.787121
1693,170890.109989
1694,183737.442951
1695,169818.434268
1696,253780.907128
1697,164699.061661
1698,339595.615012
1699,315881.957766
1700,249709.836407
1701,271093.138442
1702,237409.982994
1703,260732.784013
1704,267150.170722
1705,232570.945547
1706,404474.062527
1707,216038.636748
1708,203256.240166
1709,262762.729007
1710,220796.847054
1711,266360.491973
1712,264639.084712
1713,255304.216283
1714,221936.601027
1715,210533.345266
1716,173508.602645
1717,175569.622125
1718,141563.083287
1719,191995.912646
1720,221980.724364
1721,158815.386644
1722,134581.477691
1723,157561.842763
1724,196456.215278
1725,235216.79085
1726,180738.736146
1727,160850.458941
1728,183824.23993
1729,168619.135532
1730,145352.238949
1731,134244.879947
1732,133768.886068
1733,114601.075261
1734,124943.464295
1735,125305.332056
1736,122726.795325
1737,304175.703939
1738,218162.508265
1739,263181.424567
1740,220471.829401
1741,183282.235192
1742,170368.989253
1743,175584.748947
1744,281217.513208
1745,233387.808474
1746,203095.132638
1747,214346.455134
1748,206446.150802
1749,166267.502158
1750,148282.942484
1751,234142.483451
1752,126382.237656
1753,134321.766348
1754,219285.521648
1755,182727.135702
1756,121689.72972
1757,119569.093445
1758,150701.336221
1759,164769.456594
1760,159452.489942
1761,152903.613289
1762,169773.098564
1763,167875.337674
1764,129928.558382
1765,155483.273436
1766,177977.990203
1767,192950.918519
1768,143046.860951
1769,175596.316282
1770,136883.085811
1771,138862.927505
1772,142331.799916
1773,135953.800571
1774,146633.822146
1775,136668.672298
1776,123159.672298
1777,117803.31588
1778,134790.817802
1779,116567.737125
1780,177785.687736
1781,135718.098017
1782,93000.1945214
1783,141046.720138
1784,92751.2617425
1785,116102.40138
1786,166482.24339
1787,149063.099481
1788,69868.5990622
1789,92225.0727883
1790,88814.7760661
1791,186744.834479
1792,147898.639784
1793,130196.75796
1794,145160.727338
1795,136329.898442
1796,125016.288442
1797,113266.056513
1798,125455.568744
1799,116608.105007
1800,128015.21507
1801,120930.037034
1802,127083.147556
1803,151797.326165
1804,138974.864541
1805,139674.737997
1806,124776.519416
1807,145061.629775
1808,114670.764821
1809,114081.349833
1810,145090.723521
1811,102715.842131
1812,107997.30578
1813,123842.464977
1814,90514.6060689
1815,59555.062823
1816,95129.1048922
1817,101783.017267
1818,140756.288363
1819,124423.195437
1820,73821.1116244
1821,125403.350966
1822,145984.521021
1823,57329.8273514
1824,124868.595113
1825,118499.238426
1826,112334.837171
1827,106818.727852
1828,134937.612187
1829,119816.699106
1830,154476.015806
1831,156454.93792
1832,97666.7549763
1833,142411.208416
1834,115643.761604
1835,130111.800828
1836,127554.141651
1837,95529.8075031
1838,136137.459678
1839,99711.793909
1840,149638.167364
1841,147045.781723
1842,96229.9031172
1843,144083.418128
1844,142385.839167
1845,139273.023467
1846,159211.844341
1847,182238.676488
1848,69813.0247207
1849,101330.489078
1850,127611.804851
1851,160814.547087
1852,130842.667286
1853,131648.053894
1854,157577.341323
1855,157137.96619
1856,216490.814301
1857,151325.500532
1858,139623.266091
1859,121073.438594
1860,160019.163116
1861,120174.364166
1862,291814.450335
1863,276615.814027
1864,276670.434829
1865,337725.388439
1866,324542.768699
1867,226996.34531
1868,292704.118754
1869,196584.306426
1870,214479.879766
1871,260168.258953
1872,174239.802446
1873,252059.032255
1874,138822.885252
1875,221238.08251
1876,204812.617784
1877,208363.710333
1878,209598.678807
1879,134496.799109
1880,134124.535467
1881,236902.636473
1882,257247.068644
1883,193652.036236
1884,201828.069516
1885,244753.848627
1886,294808.466939
1887,197989.12635
1888,249734.193172
1889,165272.290873
1890,127487.371802
1891,132392.336549
1892,109241.337416
1893,146042.756929
1894,129006.448243
1895,148068.025748
1896,126026.222855
1897,114812.638368
1898,120907.828928
1899,150285.469334
1900,155069.089878
1901,179369.648822
1902,135170.828389
1903,241422.79313
1904,143973.484815
1905,212687.717118
1906,180472.453665
1907,219277.98146
1908,109846.06501
1909,135983.373143
1910,122534.785583
