Id,SalePrice
1461,118356.753129
1462,146905.317706
1463,191845.362481
1464,186519.489805
1465,197314.000126
1466,172571.304362
1467,170862.531243
1468,173731.03308
1469,185070.786577
1470,116648.431362
1471,182716.99896
1472,92779.126854
1473,106282.422247
1474,148103.153878
1475,113002.839468
1476,390336.68491
1477,271033.97902
1478,301752.472744
1479,303307.55062
1480,482794.333529
1481,331715.454575
1482,201933.019163
1483,183140.824797
1484,162345.678172
1485,194553.908263
1486,187966.012833
1487,318002.495141
1488,231872.400764
1489,195075.685985
1490,215143.321774
1491,194835.806592
1492,90464.399091
1493,182390.482595
1494,295452.742251
1495,280558.432916
1496,246460.813512
1497,172856.508517
1498,164958.275647
1499,145696.84691
1500,165622.446796
1501,184745.725587
1502,157443.361663
1503,321956.321152
1504,234713.43167
1505,223394.334532
1506,186335.234849
1507,260829.049906
1508,197664.731641
1509,162721.456004
1510,152890.750606
1511,153016.992084
1512,156921.675366
1513,137709.908122
1514,145693.31018
1515,188209.020297
1516,151578.128953
1517,156853.062274
1518,138734.612202
1519,206737.419602
1520,136226.559059
1521,129962.865107
1522,159800.84036
1523,125984.931573
1524,128124.672557
1525,121285.08872
1526,137279.180316
1527,96862.1750181
1528,120119.764329
1529,149298.332453
1530,166356.255218
1531,142414.917275
1532,108416.874795
1533,132782.469058
1534,124539.098768
1535,148266.368931
1536,125954.055091
1537,79612.3797526
1538,145993.744931
1539,155156.658932
1540,99604.5573046
1541,145026.966262
1542,124569.802297
1543,191334.440599
1544,76077.9347172
1545,120490.484452
1546,138217.537488
1547,127688.007689
1548,127117.746237
1549,97407.5805411
1550,142269.282556
1551,110153.095666
1552,141469.624158
1553,150302.466722
1554,120051.184198
1555,195142.190431
1556,109993.579776
1557,119896.902062
1558,105949.873778
1559,84022.2366097
1560,140246.202816
1561,137242.860177
1562,136065.871451
1563,128295.476403
1564,159909.257131
1565,155999.083054
1566,266457.076036
1567,73330.0716403
1568,218830.629739
1569,131626.530028
1570,128110.881052
1571,123911.647712
1572,141920.548771
1573,225626.494064
1574,105718.558173
1575,197843.387455
1576,243166.385757
1577,175740.381784
1578,138704.277797
1579,149332.483188
1580,187026.349924
1581,160817.733204
1582,127616.498989
1583,324422.042409
1584,228855.851039
1585,140464.874582
1586,67940.5003006
1587,100609.544031
1588,138525.52763
1589,108690.078128
1590,134022.349255
1591,100682.197769
1592,119901.85412
1593,122826.879315
1594,123436.211076
1595,135005.497867
1596,260415.750965
1597,172088.428451
1598,181319.234513
1599,149770.787295
1600,142710.274086
1601,80507.3108304
1602,119528.836521
1603,64471.3682187
1604,264602.011392
1605,230327.685019
1606,168274.043996
1607,165012.881518
1608,211923.672581
1609,194511.824898
1610,163937.853214
1611,158825.958913
1612,167081.360063
1613,158663.631533
1614,124616.575662
