Id,SalePrice
1461,109958.019884
1462,154951.633734
1463,185235.30236
1464,192390.15701
1465,195228.63968
1466,171461.307206
1467,172294.509026
1468,166418.672568
1469,192425.556771
1470,123218.734271
1471,180560.806463
1472,96006.9709462
1473,96668.7279722
1474,137504.518605
1475,104986.567016
1476,373285.278086
1477,246155.074007
1478,307049.386378
1479,299898.802387
1480,524795.092746
1481,349312.001586
1482,222883.339988
1483,174435.716215
1484,163954.694618
1485,183793.256058
1486,192739.592269
1487,322838.265561
1488,238015.235929
1489,187135.535812
1490,232038.857146
1491,186189.271843
1492,87734.3042809
1493,192097.884753
1494,290402.353969
1495,297574.690039
1496,229945.418984
1497,180702.359475
1498,165785.814821
1499,154797.880517
1500,156991.775801
1501,172137.371851
1502,151781.869532
1503,304299.299618
1504,247607.065986
1505,227556.502245
1506,207095.039455
1507,252674.755321
1508,219428.351273
1509,162847.058302
1510,152545.461629
1511,146466.789569
1512,175367.495242
1513,142777.812146
1514,164027.211532
1515,193952.56157
1516,159951.068158
1517,157689.427932
1518,142959.649349
1519,197424.138615
1520,131847.508725
1521,132735.840212
1522,185900.454766
1523,116523.052319
1524,125284.951785
1525,119464.457451
1526,128377.572722
1527,100319.777619
1528,125174.97624
1529,144157.869903
1530,170201.25575
1531,136312.868395
1532,94813.9643743
1533,147170.164142
1534,118087.044261
1535,142852.508278
1536,117584.063235
1537,78124.6340345
1538,140930.656317
1539,170902.272945
1540,101304.674034
1541,148857.601893
1542,130681.562646
1543,163024.803748
1544,79459.6316857
1545,118192.46575
1546,140420.829312
1547,128184.592161
1548,125428.470863
1549,109350.427038
1550,143612.315484
1551,117273.921699
1552,147237.800461
1553,129889.096069
1554,118259.159441
1555,172937.226874
1556,95921.2962476
1557,93809.0969764
1558,102668.663248
1559,67861.8947189
1560,142268.916293
1561,123332.267763
1562,126012.800147
1563,125019.612511
1564,158801.747567
1565,150495.342782
1566,227716.341
1567,69903.169887
1568,244386.536138
1569,138788.62786
1570,134780.846158
1571,125392.623406
1572,137248.243079
1573,218216.412836
1574,118950.567025
1575,212297.485897
1576,235632.273625
1577,183549.988169
1578,142759.490831
1579,146688.828867
1580,206196.597003
1581,158625.290975
1582,134332.006554
1583,318081.505947
1584,220820.136172
1585,141493.48843
1586,67769.5653797
1587,104744.795225
1588,142390.963808
1589,108483.238915
1590,134811.29584
1591,101007.900485
1592,109686.7153
1593,123343.717165
1594,128647.058103
1595,111034.831506
1596,228098.963095
1597,193267.172435
1598,202549.007486
1599,156316.618762
1600,162861.116432
1601,88074.5987007
1602,119046.178883
1603,67681.0082108
1604,246545.274519
1605,249367.769723
1606,165715.567037
1607,191569.552096
1608,227726.385747
1609,180732.050839
1610,147745.822564
1611,151630.345443
1612,173578.872798
1613,166873.24642
1614,121901.17972
1615,90172.8031569
1616,77275.0197332
1617,96706.1670238
1618,117542.033814
1619,133205.820731
1620,169612.479679
1621,137114.276555
1622,140717.614174
1623,260713.623071
1624,221934.220028
1625,119237.476376
1626,178289.812889
1627,190422.162203
1628,272275.293894
1629,169512.590582
1630,366678.372566
1631,238381.295256
1632,248394.636329
1633,162091.316224
1634,191353.108077
1635,180865.628186
1636,155408.125794
1637,205640.681415
1638,186647.769796
1639,182296.455503
1640,238697.996139
1641,180514.315207
1642,238120.461747
1643,220350.009414
1644,228247.197267
1645,189479.130669
1646,167590.814364
1647,165889.935014
1648,135394.606338
1649,140960.009052
1650,119598.050071
1651,119415.861414
1652,102074.154352
1653,102074.154352
1654,147610.447081
1655,136075.000051
1656,139693.707622
1657,152551.007077
1658,148171.264875
1659,113132.667697
1660,150047.375619
1661,465980.329968
1662,408792.395331
1663,376046.580759
1664,514828.639266
1665,298051.582102
1666,322218.288869
1667,393282.493481
1668,333118.492786
1669,311545.649913
1670,336849.965412
1671,260018.444804
1672,459144.96606
1673,302634.98719
1674,239320.871648
1675,194951.991446
1676,191225.37062
1677,220065.596902
1678,488419.600795
1679,392267.447473
1680,327444.48694
1681,234394.783273
1682,310554.819876
1683,182271.979663
1684,182121.699029
1685,175143.045401
1686,177995.411816
1687,164203.47705
1688,188911.601661
1689,193579.682359
1690,201802.376827
1691,188563.396784
1692,271350.246203
1693,163166.439859
1694,189220.517376
1695,160103.013894
1696,259050.16769
1697,156193.968799
1698,338564.219046
1699,306918.891187
1700,241369.050549
1701,275000.670469
1702,242850.902754
1703,252829.940497
1704,281957.190674
1705,241521.438195
1706,416774.195101
1707,210679.905763
1708,189441.692647
1709,273077.999724
1710,230002.345951
1711,285933.200424
1712,265955.294244
1713,260299.622239
1714,210199.30733
1715,210190.314921
1716,165186.677119
1717,173656.084883
1718,130579.719062
1719,189729.609307
1720,216477.125236
1721,153160.077642
1722,124226.835592
1723,155414.28437
1724,195413.25077
1725,231613.62464
1726,177146.125858
1727,152669.512521
1728,176026.160136
1729,154780.62238
1730,136882.418903
1731,130463.532347
1732,125490.006725
1733,113452.883262
1734,125764.650469
1735,121265.695035
1736,112701.179365
1737,298432.072094
1738,216398.527395
1739,267935.729814
1740,230111.743409
1741,192243.438489
1742,172223.885791
1743,179371.805847
1744,260921.244271
